Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
3329710669,00000120,false,Rx,1,8,00,00,84,B0,3C,00,04,90
3329712456,00000125,false,Rx,1,6,00,00,01,82,04,BA,00,00
3329713559,00000165,false,Rx,1,8,01,F3,00,00,00,00,04,25
3329717473,00000130,false,Rx,1,7,80,31,01,44,12,05,AD,00
3329720002,00000002,false,Rx,1,4,6D,A6,F2,FF,00,00,00,00
3329720230,00000110,false,Rx,1,5,1B,04,00,03,7B,00,00,00
3329720452,00000115,false,Rx,1,7,84,B0,80,35,00,03,EC,00
3329720692,00000120,false,Rx,1,8,00,00,84,B0,3C,00,05,8D
3329722463,00000125,false,Rx,1,6,00,00,01,82,05,A7,00,00
3329723567,00000165,false,Rx,1,8,01,F3,00,00,00,00,05,38
3329727481,00000130,false,Rx,1,7,80,33,01,44,12,06,5E,00
3329730009,00000002,false,Rx,1,4,7B,A6,F2,FF,00,00,00,00
3329730253,00000110,false,Rx,1,5,1B,04,00,04,28,00,00,00
3329730468,00000115,false,Rx,1,7,84,B0,80,37,00,04,BC,00
3329730709,00000120,false,Rx,1,8,00,00,84,B0,3C,00,06,AA
3329732463,00000125,false,Rx,1,6,00,00,01,82,06,80,00,00
3329733568,00000165,false,Rx,1,8,01,F3,00,00,00,00,06,1F
3329737473,00000130,false,Rx,1,7,80,34,01,44,12,07,48,00
3329740017,00000002,false,Rx,1,4,7D,A6,F2,FF,00,00,00,00
3329740268,00000110,false,Rx,1,5,1B,04,00,05,35,00,00,00
3329740484,00000115,false,Rx,1,7,84,B0,80,38,00,05,27,00
3329740724,00000120,false,Rx,1,8,00,00,84,B0,3C,00,07,B7
3329742456,00000125,false,Rx,1,6,00,00,01,82,07,9D,00,00
3329743560,00000165,false,Rx,1,8,01,F3,00,00,00,00,07,02
3329747472,00000130,false,Rx,1,7,80,35,01,44,12,08,99,00
3329750018,00000002,false,Rx,1,4,7B,A6,F2,FF,00,00,00,00
3329750277,00000110,false,Rx,1,5,1B,04,00,06,12,00,00,00
3329750493,00000115,false,Rx,1,7,84,B0,80,39,00,06,8F,00
3329750733,00000120,false,Rx,1,8,00,00,84,B0,3C,00,08,0C
3329752465,00000125,false,Rx,1,6,00,00,01,82,08,26,00,00
3329753562,00000165,false,Rx,1,8,01,F3,00,00,00,00,08,B9
3329755325,00000102,false,Rx,1,8,F1,83,4F,C1,66,26,98,99
3329755656,00000112,false,Rx,1,5,C6,01,90,8B,40,00,00,00
3329757473,00000130,false,Rx,1,7,80,37,01,43,12,09,DA,00
3329759751,00000135,false,Rx,1,8,00,00,34,00,00,00,00,00
3329760119,00000002,false,Rx,1,4,8A,A6,F2,FF,00,00,00,00
3329760303,00000110,false,Rx,1,5,1B,04,00,07,0F,00,00,00
3329760512,00000115,false,Rx,1,7,84,B0,80,3B,00,07,91,00
3329760751,00000120,false,Rx,1,8,00,00,84,B0,3C,00,09,11
3329762461,00000125,false,Rx,1,6,00,00,01,82,09,3B,00,00
3329763566,00000165,false,Rx,1,8,01,F3,00,00,00,00,09,A4
3329767478,00000130,false,Rx,1,7,80,38,01,43,12,0A,81,00
3329770014,00000002,false,Rx,1,4,7B,A6,F2,FF,00,00,00,00
3329770312,00000110,false,Rx,1,5,1B,04,00,08,B4,00,00,00
3329770528,00000115,false,Rx,1,7,84,B0,80,3C,00,08,A0,00
3329770768,00000120,false,Rx,1,8,00,00,84,B0,3C,00,0A,36
3329772461,00000125,false,Rx,1,6,00,00,01,82,0A,1C,00,00
3329773566,00000165,false,Rx,1,8,01,F3,00,00,00,00,0A,83
3329777486,00000130,false,Rx,1,7,80,39,01,44,12,0B,7C,00
3329780030,00000002,false,Rx,1,4,7B,A6,F9,FF,00,00,00,00
3329780320,00000110,false,Rx,1,5,1B,04,00,09,A9,00,00,00
3329780536,00000115,false,Rx,1,7,84,B0,80,3D,00,09,32,00
3329780768,00000120,false,Rx,1,8,00,00,84,B0,3C,00,0B,2B
3329782468,00000125,false,Rx,1,6,00,00,01,82,0B,01,00,00
3329783565,00000165,false,Rx,1,8,01,F3,00,00,00,00,0B,9E
3329787479,00000130,false,Rx,1,7,80,3B,01,44,12,0C,FB,00
3329790015,00000002,false,Rx,1,4,7B,A6,F2,FF,00,00,00,00
3329790351,00000110,false,Rx,1,5,1B,04,00,0A,8E,00,00,00
3329790567,00000115,false,Rx,1,7,84,B0,80,3F,00,0A,16,00
3329790799,00000120,false,Rx,1,8,00,00,84,B0,3C,00,0C,78
3329792461,00000125,false,Rx,1,6,00,00,01,82,0C,52,00,00
3329793567,00000165,false,Rx,1,8,01,F3,00,00,00,00,0C,CD
3329797488,00000130,false,Rx,1,7,80,3C,01,43,12,0D,67,00
3329800017,00000002,false,Rx,1,4,7B,A6,F2,FF,00,00,00,00
3329800353,00000110,false,Rx,1,5,1B,04,00,0B,93,00,00,00
3329800569,00000115,false,Rx,1,7,84,B0,80,40,00,0B,C5,00
3329800801,00000120,false,Rx,1,8,00,00,84,B0,3C,00,0D,65
3329802463,00000125,false,Rx,1,6,00,5F,09,82,0D,9A,00,00
3329803561,00000165,false,Rx,1,8,01,F3,00,00,00,00,0D,D0
3329807489,00000130,false,Rx,1,7,80,3D,01,44,12,0E,A0,00
3329810032,00000002,false,Rx,1,4,7B,A6,F9,FF,00,00,00,00
3329810377,00000110,false,Rx,1,5,1B,04,00,0C,C0,00,00,00
3329810592,00000115,false,Rx,1,7,84,B0,80,42,00,0C,95,00
3329810832,00000120,false,Rx,1,8,00,00,84,B0,3C,00,0E,42
3329812463,00000125,false,Rx,1,6,00,5F,09,82,0E,BD,00,00
3329813560,00000165,false,Rx,1,8,01,F3,00,00,00,00,0E,F7
3329817481,00000130,false,Rx,1,7,80,3F,01,44,12,0F,69,00
3329820017,00000002,false,Rx,1,4,7B,A6,F2,FF,00,00,00,00
3329820385,00000110,false,Rx,1,5,1B,04,00,0D,DD,00,00,00
3329820600,00000115,false,Rx,1,7,84,B0,80,43,00,0D,07,00
3329820840,00000120,false,Rx,1,8,00,00,84,B0,3C,00,0F,5F
3329822463,00000125,false,Rx,1,6,00,5F,09,82,0F,A0,00,00
3329823568,00000165,false,Rx,1,8,01,F3,00,00,00,00,0F,EA
3329827488,00000130,false,Rx,1,7,80,40,01,44,12,00,1E,00
3329830018,00000002,false,Rx,1,4,7B,A6,F2,FF,00,00,00,00
3329830425,00000110,false,Rx,1,5,1B,04,00,0E,FA,00,00,00
3329830639,00000115,false,Rx,1,7,84,B0,80,44,00,0E,AA,00
3329830880,00000120,false,Rx,1,8,00,00,84,B0,3C,00,00,E4
3329832465,00000125,false,Rx,1,6,00,5F,09,82,00,1B,00,00
3329833577,00000165,false,Rx,1,8,01,F3,00,00,00,00,00,51
3329837490,00000130,false,Rx,1,7,80,42,01,44,12,01,D7,00
3329840029,00000002,false,Rx,1,4,8A,A6,F9,FF,00,00,00,00
3329840420,00000110,false,Rx,1,5,1B,04,00,0F,E7,00,00,00
3329840642,00000115,false,Rx,1,7,84,B0,80,46,00,0F,B4,00
3329840882,00000120,false,Rx,1,8,00,00,84,B0,3C,00,01,F9
3329842467,00000125,false,Rx,1,6,00,5F,09,82,01,06,00,00
3329843564,00000165,false,Rx,1,8,01,F3,00,00,00,00,01,4C
3329847478,00000130,false,Rx,1,7,80,43,01,43,12,02,10,00
3329850045,00000002,false,Rx,1,4,7B,A6,F2,FF,00,00,00,00
3329850451,00000110,false,Rx,1,5,1B,04,00,00,5C,00,00,00
3329850666,00000115,false,Rx,1,7,84,B0,80,47,00,00,80,00
3329850906,00000120,false,Rx,1,8,00,00,84,B0,3C,00,02,DE
3329852469,00000125,false,Rx,1,6,00,60,09,82,02,26,00,00
3329853574,00000165,false,Rx,1,8,01,F3,00,00,00,00,02,6B
3329855058,00000102,false,Rx,1,8,F1,83,4F,C1,66,26,98,99
3329855389,00000112,false,Rx,1,5,C6,01,90,8B,40,00,00,00
3329857491,00000130,false,Rx,1,7,80,44,01,43,12,03,06,00
3329859777,00000135,false,Rx,1,8,00,00,34,00,00,00,00,00
3329860023,00000002,false,Rx,1,4,7B,A6,F2,FF,00,00,00,00
3329860455,00000110,false,Rx,1,5,1B,04,00,01,41,00,00,00
3329860678,00000115,false,Rx,1,7,84,B0,80,48,00,01,1B,00
3329860919,00000120,false,Rx,1,8,00,00,84,B0,3C,00,03,C3
3329862482,00000125,false,Rx,1,6,00,60,09,82,03,3B,00,00
3329863595,00000165,false,Rx,1,8,01,F3,00,00,00,00,03,76
3329867515,00000130,false,Rx,1,7,80,46,01,43,12,04,81,00
3329870029,00000002,false,Rx,1,4,7B,A6,F2,FF,00,00,00,00
3329870482,00000110,false,Rx,1,5,1B,04,00,02,66,00,00,00
3329870706,00000115,false,Rx,1,7,84,B0,80,4A,00,02,3F,00
3329870944,00000120,false,Rx,1,8,00,00,84,B0,3C,00,04,90
3329871700,00000202,false,Rx,1,4,73,35,8B,20,00,00,00,00
3329872484,00000125,false,Rx,1,6,00,61,09,82,04,F5,00,00
3329873604,00000165,false,Rx,1,8,01,F2,00,00,00,00,04,63
3329877510,00000130,false,Rx,1,7,80,47,01,44,12,05,7C,00
3329880087,00000002,false,Rx,1,4,6C,A6,F2,FF,00,00,00,00
3329880493,00000110,false,Rx,1,5,1B,04,00,03,7B,00,00,00
3329880700,00000115,false,Rx,1,7,84,B0,80,4B,00,03,AD,00
3329880940,00000120,false,Rx,1,8,00,00,84,B0,3C,00,05,8D
3329882487,00000125,false,Rx,1,6,00,61,09,82,05,E8,00,00
3329883607,00000165,false,Rx,1,8,01,F2,00,00,00,00,05,7E
3329887504,00000130,false,Rx,1,7,80,48,01,43,12,06,AD,00
3329890163,00000002,false,Rx,1,4,7B,A6,F2,FF,00,00,00,00
3329890562,00000120,false,Rx,1,8,00,00,84,B0,3C,00,06,AA
3329890749,00000110,false,Rx,1,5,1B,04,00,04,28,00,00,00
3329890964,00000115,false,Rx,1,7,84,B0,80,4C,00,04,74,00
3329892487,00000125,false,Rx,1,6,00,63,09,82,06,E8,00,00
3329893599,00000165,false,Rx,1,8,01,F2,00,00,00,00,06,59
3329897519,00000130,false,Rx,1,7,80,4A,01,43,12,07,64,00
3329899768,00000145,false,Rx,1,8,01,55,55,55,55,05,54,55
3329900175,00000002,false,Rx,1,4,6D,A6,F2,FF,00,00,00,00
3329900568,00000120,false,Rx,1,8,00,00,84,B0,3C,00,07,B7
3329900746,00000110,false,Rx,1,5,1B,04,00,05,35,00,00,00
3329900961,00000115,false,Rx,1,7,84,B0,80,4E,00,05,6A,00
3329902486,00000125,false,Rx,1,6,00,65,09,82,07,9C,00,00
3329903598,00000165,false,Rx,1,8,01,F2,00,00,00,00,07,44
3329907507,00000130,false,Rx,1,7,80,4B,01,43,12,08,B5,00
3329910027,00000002,false,Rx,1,4,7B,A6,F2,FF,00,00,00,00
3329910550,00000120,false,Rx,1,8,00,00,84,B0,3C,00,08,0C
3329910728,00000110,false,Rx,1,5,1B,04,00,06,12,00,00,00
3329910943,00000115,false,Rx,1,7,84,B0,80,4F,00,06,C2,00
3329912497,00000125,false,Rx,1,6,00,67,09,82,08,00,00,00
3329913603,00000165,false,Rx,1,8,01,F2,00,00,00,00,08,FF
3329917509,00000130,false,Rx,1,7,80,4C,01,43,12,09,A3,00
3329920045,00000002,false,Rx,1,4,7B,A6,F9,FF,00,00,00,00
3329920544,00000120,false,Rx,1,8,00,00,84,B0,3C,00,09,11
3329920731,00000110,false,Rx,1,5,1B,04,00,07,0F,00,00,00
3329920954,00000115,false,Rx,1,7,84,B0,80,50,00,07,41,00
3329922494,00000125,false,Rx,1,6,00,6A,09,82,09,52,00,00
3329923597,00000165,false,Rx,1,8,01,F2,00,00,00,00,09,E2
3329927510,00000130,false,Rx,1,7,80,4E,01,43,12,0A,50,00
3329930039,00000002,false,Rx,1,4,7B,A6,F2,FF,00,00,00,00
3329930554,00000120,false,Rx,1,8,00,00,84,B0,3C,00,0A,36
3329930732,00000110,false,Rx,1,5,1B,04,00,08,B4,00,00,00
3329930948,00000115,false,Rx,1,7,84,B0,80,52,00,08,F9,00
3329932494,00000125,false,Rx,1,6,00,6A,09,82,0A,75,00,00
3329933606,00000165,false,Rx,1,8,01,F2,00,00,00,00,0A,C5
3329937504,00000130,false,Rx,1,7,80,4F,01,44,12,0B,AD,00
3329940034,00000002,false,Rx,1,4,7B,A6,F2,FF,00,00,00,00
3329940548,00000120,false,Rx,1,8,00,00,84,B0,3C,00,0B,2B
3329940727,00000110,false,Rx,1,5,1B,04,00,09,A9,00,00,00
3329940943,00000115,false,Rx,1,7,84,B0,80,53,00,09,6B,00
3329942489,00000125,false,Rx,1,6,00,6D,09,82,0B,9C,00,00
3329943600,00000165,false,Rx,1,8,01,F2,00,00,00,00,0B,D8
3329947507,00000130,false,Rx,1,7,80,50,01,44,12,0C,6C,00
3329950294,00000002,false,Rx,1,4,7B,A6,F9,FF,00,00,00,00
3329950553,00000120,false,Rx,1,8,00,00,84,B0,3C,00,0C,78
3329950739,00000110,false,Rx,1,5,1B,04,00,0A,8E,00,00,00
3329950947,00000115,false,Rx,1,7,84,B0,80,55,00,0A,49,00
3329952493,00000125,false,Rx,1,6,00,73,09,82,0C,1F,00,00
3329953597,00000165,false,Rx,1,8,01,F2,00,00,00,00,0C,8B
3329955359,00000102,false,Rx,1,8,F1,83,4F,C1,66,26,98,99
3329955692,00000112,false,Rx,1,5,C6,01,90,8B,40,00,00,00
3329957507,00000130,false,Rx,1,7,80,52,01,43,12,0D,2F,00
3329959777,00000135,false,Rx,1,8,00,00,34,00,00,00,00,00
3329960132,00000002,false,Rx,1,4,7B,A6,F2,FF,00,00,00,00
3329960548,00000120,false,Rx,1,8,00,00,84,B0,3C,00,0D,65
3329960726,00000110,false,Rx,1,5,1B,04,00,0B,93,00,00,00
3329960942,00000115,false,Rx,1,7,84,B0,80,56,00,0B,D8,00
3329962488,00000125,false,Rx,1,6,00,77,09,82,0D,4C,00,00
3329963607,00000165,false,Rx,1,8,01,F2,00,00,00,00,0D,96
3329967502,00000130,false,Rx,1,7,80,53,01,43,12,0E,62,00
3329970047,00000002,false,Rx,1,4,7B,A6,F9,FF,00,00,00,00
3329970546,00000120,false,Rx,1,8,00,00,84,B0,3C,00,0E,42
3329970732,00000110,false,Rx,1,5,1B,04,00,0C,C0,00,00,00
3329970948,00000115,false,Rx,1,7,84,B0,80,57,00,0C,04,00
3329972495,00000125,false,Rx,1,6,00,7C,09,82,0E,4D,00,00
3329973606,00000165,false,Rx,1,8,01,F2,00,00,00,00,0E,B1
3329977503,00000130,false,Rx,1,7,80,55,01,43,12,0F,1E,00
3329980047,00000002,false,Rx,1,4,6D,A6,F9,FF,00,00,00,00
3329980546,00000120,false,Rx,1,8,00,00,84,B0,3C,00,0F,5F
3329980732,00000110,false,Rx,1,5,1B,04,00,0D,DD,00,00,00
3329980948,00000115,false,Rx,1,7,84,B0,80,59,00,0D,10,00
3329982487,00000125,false,Rx,1,6,00,81,09,82,0F,D1,00,00
3329983598,00000165,false,Rx,1,8,01,F2,00,00,00,00,0F,AC
3329987505,00000130,false,Rx,1,7,80,56,01,44,12,00,91,00
3329990042,00000002,false,Rx,1,4,7B,A6,F2,FF,00,00,00,00
3329990549,00000120,false,Rx,1,8,00,00,84,B0,3C,00,00,E4
3329990735,00000110,false,Rx,1,5,1B,04,00,0E,FA,00,00,00
3329990951,00000115,false,Rx,1,7,84,B0,80,5A,00,0E,BB,00
3329992489,00000125,false,Rx,1,6,00,86,09,82,00,9E,00,00
3329993608,00000165,false,Rx,1,8,01,F2,00,00,00,00,00,17
3329997514,00000130,false,Rx,1,7,80,57,01,43,12,01,6C,00
3330000050,00000002,false,Rx,1,4,7B,A6,F2,FF,00,00,00,00
3330000557,00000120,false,Rx,1,8,00,00,84,B0,3C,00,01,F9
3330000735,00000110,false,Rx,1,5,1B,04,00,0F,E7,00,00,00
3330000952,00000115,false,Rx,1,7,84,B0,80,5B,00,0F,29,00
3330002490,00000125,false,Rx,1,6,00,92,09,82,01,E8,00,00
3330003610,00000165,false,Rx,1,8,01,F2,00,00,00,00,01,0A
3330007509,00000130,false,Rx,1,7,80,59,01,43,12,02,5D,00
3330010047,00000002,false,Rx,1,4,7B,A6,F2,FF,00,00,00,00
3330010552,00000120,false,Rx,1,8,00,00,84,B0,3C,00,02,DE
3330010738,00000110,false,Rx,1,5,1B,04,00,00,5C,00,00,00
3330010954,00000115,false,Rx,1,7,84,B0,80,5D,00,00,97,00
3330012493,00000125,false,Rx,1,6,00,99,09,82,02,E9,00,00
3330013612,00000165,false,Rx,1,8,01,F2,00,00,00,00,02,2D
3330017517,00000130,false,Rx,1,7,80,5A,01,42,12,03,71,00
3330020048,00000002,false,Rx,1,4,89,A6,F2,FF,00,00,00,00
3330020554,00000120,false,Rx,1,8,00,00,84,B0,3C,00,03,C3
3330020747,00000110,false,Rx,1,5,1B,04,00,01,41,00,00,00
3330020964,00000115,false,Rx,1,7,84,B0,80,5E,00,01,06,00
3330022495,00000125,false,Rx,1,6,00,AB,09,82,03,BC,00,00
3330023613,00000165,false,Rx,1,8,01,F2,00,00,00,00,03,30
3330027512,00000130,false,Rx,1,7,80,5B,01,42,12,04,48,00
3330030050,00000002,false,Rx,1,4,6B,A6,F9,FF,00,00,00,00
3330030556,00000120,false,Rx,1,8,00,00,84,B0,3C,00,04,90
3330030765,00000110,false,Rx,1,5,1B,04,00,02,66,00,00,00
3330030981,00000115,false,Rx,1,7,84,B0,80,5F,00,02,AE,00
3330032490,00000125,false,Rx,1,6,00,B5,09,82,04,3F,00,00
3330033608,00000165,false,Rx,1,8,01,F1,00,00,00,00,04,A9
3330037514,00000130,false,Rx,1,7,80,5D,01,43,12,05,BB,00
3330040052,00000002,false,Rx,1,4,7B,A6,F2,FF,00,00,00,00
3330040550,00000120,false,Rx,1,8,00,00,84,B0,3C,00,05,8D
3330040759,00000110,false,Rx,1,5,1B,04,00,03,7B,00,00,00
3330040975,00000115,false,Rx,1,7,84,B0,80,61,00,03,92,00
3330042498,00000125,false,Rx,1,6,00,CE,09,82,05,FF,00,00
3330043595,00000165,false,Rx,1,8,01,F1,00,00,00,00,05,B4
3330047515,00000130,false,Rx,1,7,80,5E,01,43,12,06,22,00
3330050075,00000002,false,Rx,1,4,7B,A6,F9,FF,00,00,00,00
3330050558,00000120,false,Rx,1,8,00,00,84,B0,3C,00,06,AA
3330050783,00000110,false,Rx,1,5,1B,04,00,04,28,00,00,00
3330050998,00000115,false,Rx,1,7,84,B0,80,62,00,04,4D,00
3330052491,00000125,false,Rx,1,6,00,F0,09,82,06,42,00,00
3330053595,00000165,false,Rx,1,8,01,F1,00,00,00,00,06,93
3330055080,00000102,false,Rx,1,8,F1,83,4F,C1,66,26,98,99
3330055412,00000112,false,Rx,1,5,C6,01,90,8B,40,00,00,00
3330057513,00000130,false,Rx,1,7,80,5F,01,42,12,07,DA,00
3330059783,00000135,false,Rx,1,8,00,00,34,00,00,00,00,00
3330060139,00000002,false,Rx,1,4,7B,A6,F2,FF,00,00,00,00
3330060554,00000120,false,Rx,1,8,00,00,84,B0,3C,00,07,B7
3330060795,00000110,false,Rx,1,5,1B,04,00,05,35,00,00,00
3330061010,00000115,false,Rx,1,7,84,B0,80,63,00,05,DF,00
3330062495,00000125,false,Rx,1,6,01,19,09,82,07,DF,00,00
3330063606,00000165,false,Rx,1,8,01,F1,00,00,00,00,07,8E
3330067511,00000130,false,Rx,1,7,80,61,01,42,12,08,58,00
3330070056,00000002,false,Rx,1,4,6C,A6,F2,FF,00,00,00,00
3330070554,00000120,false,Rx,1,8,00,00,84,B0,3C,00,08,0C
3330070819,00000110,false,Rx,1,5,1B,04,00,06,12,00,00,00
3330071034,00000115,false,Rx,1,7,84,B0,80,65,00,06,FD,00
3330072489,00000125,false,Rx,1,6,01,2B,09,82,08,2C,00,00
3330073616,00000165,false,Rx,1,8,01,F1,00,00,00,00,08,35
3330077514,00000130,false,Rx,1,7,80,62,01,43,12,09,74,00
3330080052,00000002,false,Rx,1,4,7B,A6,F2,FF,00,00,00,00
3330080550,00000120,false,Rx,1,8,00,00,84,B0,3C,00,09,11
3330080829,00000110,false,Rx,1,5,1B,04,00,07,0F,00,00,00
3330081044,00000115,false,Rx,1,7,84,B0,80,66,00,07,6C,00
3330082490,00000125,false,Rx,1,6,01,4B,09,82,09,EF,00,00
3330083611,00000165,false,Rx,1,8,01,F1,00,00,00,00,09,28
3330087508,00000130,false,Rx,1,7,80,63,01,43,12,0A,39,00
3330090061,00000002,false,Rx,1,4,7B,A6,F2,FF,00,00,00,00
3330090551,00000120,false,Rx,1,8,00,00,84,B0,3C,00,0A,36
3330090854,00000110,false,Rx,1,5,1B,04,00,08,B4,00,00,00
3330091069,00000115,false,Rx,1,7,84,B0,80,68,00,08,DE,00
3330092492,00000125,false,Rx,1,6,01,69,09,82,0A,A5,00,00
3330093611,00000165,false,Rx,1,8,01,F1,00,00,00,00,0A,0F
3330097524,00000130,false,Rx,1,7,80,65,01,43,12,0B,45,00
3330100064,00000002,false,Rx,1,4,7B,A6,F2,FF,00,00,00,00
3330100562,00000120,false,Rx,1,8,00,00,84,B0,3C,00,0B,2B
3330100857,00000110,false,Rx,1,5,1B,04,00,09,A9,00,00,00
3330101072,00000115,false,Rx,1,7,84,B0,80,69,00,09,4C,00
3330102503,00000125,false,Rx,1,6,01,91,09,82,0B,EA,00,00
3330103598,00000165,false,Rx,1,8,01,F1,00,00,00,00,0B,12
3330107519,00000130,false,Rx,1,7,80,66,01,43,12,0C,A8,00
3330110064,00000002,false,Rx,1,4,8B,A6,F2,FF,00,00,00,00
3330110546,00000120,false,Rx,1,8,00,00,84,B0,3C,00,0C,78
3330110887,00000110,false,Rx,1,5,1B,04,00,0A,8E,00,00,00
3330111102,00000115,false,Rx,1,7,84,B0,80,6A,00,0A,E7,00
3330112495,00000125,false,Rx,1,6,01,AA,09,82,0C,F0,00,00
3330113614,00000165,false,Rx,1,8,01,F1,00,00,00,00,0C,41
3330117520,00000130,false,Rx,1,7,80,68,01,43,12,0D,A3,00
3330120058,00000002,false,Rx,1,4,6E,A6,F2,FF,00,00,00,00
3330120548,00000120,false,Rx,1,8,00,00,84,B0,3C,00,0D,65
3330120905,00000110,false,Rx,1,5,1B,04,00,0B,93,00,00,00
3330121120,00000115,false,Rx,1,7,84,B0,80,6C,00,0B,FF,00
3330122497,00000125,false,Rx,1,6,01,C2,09,82,0D,AF,00,00
3330123608,00000165,false,Rx,1,8,01,F1,00,00,00,00,0D,5C
3330127513,00000130,false,Rx,1,7,80,69,01,42,12,0E,61,00
3330130066,00000002,false,Rx,1,4,6E,A6,F2,FF,00,00,00,00
3330130549,00000120,false,Rx,1,8,00,00,84,B0,3C,00,0E,42
3330130928,00000110,false,Rx,1,5,1B,04,00,0C,C0,00,00,00
3330131143,00000115,false,Rx,1,7,84,B0,80,6D,00,0C,23,00
3330132489,00000125,false,Rx,1,6,01,E4,09,82,0E,AB,00,00
3330133601,00000165,false,Rx,1,8,01,F1,00,00,00,00,0E,7B
3330137521,00000130,false,Rx,1,7,80,6A,01,43,12,0F,4D,00
3330140058,00000002,false,Rx,1,4,7B,A6,F2,FF,00,00,00,00
3330140556,00000120,false,Rx,1,8,00,00,84,B0,3C,00,0F,5F
3330140936,00000110,false,Rx,1,5,1B,04,00,0D,DD,00,00,00
3330141150,00000115,false,Rx,1,7,84,B0,80,6E,00,0D,B2,00
3330142497,00000125,false,Rx,1,6,01,F9,09,82,0F,DC,00,00
3330143601,00000165,false,Rx,1,8,01,F1,00,00,00,00,0F,66
3330147513,00000130,false,Rx,1,7,80,6C,01,42,12,00,18,00
3330150074,00000002,false,Rx,1,4,6D,A6,F2,FF,00,00,00,00
3330150556,00000120,false,Rx,1,8,00,00,84,B0,3C,00,00,E4
3330150951,00000110,false,Rx,1,5,1B,04,00,0E,FA,00,00,00
3330151174,00000115,false,Rx,1,7,84,B0,80,70,00,0E,84,00
3330152489,00000125,false,Rx,1,6,02,18,0A,82,00,23,00,00
3330153599,00000165,false,Rx,1,8,01,F0,00,00,00,00,00,9B
3330155371,00000102,false,Rx,1,8,F1,83,4F,C1,66,26,98,99
3330155703,00000112,false,Rx,1,5,C6,01,90,8B,40,00,00,00
3330157519,00000130,false,Rx,1,7,80,6D,01,42,12,01,6F,00
3330159781,00000135,false,Rx,1,8,00,00,34,00,00,00,00,00
3330160250,00000002,false,Rx,1,4,7B,A6,F2,FF,00,00,00,00
3330160574,00000120,false,Rx,1,8,00,00,84,B0,3C,00,01,F9
3330160976,00000110,false,Rx,1,5,1B,04,00,0F,E7,00,00,00
3330161191,00000115,false,Rx,1,7,84,B0,80,71,00,0F,16,00
3330162500,00000125,false,Rx,1,6,02,2B,0A,82,01,EB,00,00
3330163611,00000165,false,Rx,1,8,01,F0,00,00,00,00,01,86
3330167518,00000130,false,Rx,1,7,80,6E,01,42,12,02,F6,00
3330170071,00000002,false,Rx,1,4,7B,A6,F2,FF,00,00,00,00
3330170554,00000120,false,Rx,1,8,00,00,84,B0,3C,00,02,DE
3330170987,00000110,false,Rx,1,5,1B,04,00,00,5C,00,00,00
3330171210,00000115,false,Rx,1,7,84,B0,80,72,00,00,21,00
3330172495,00000125,false,Rx,1,6,02,48,0A,82,02,A8,00,00
3330173613,00000165,false,Rx,1,8,01,F0,00,00,00,00,02,A1
3330177512,00000130,false,Rx,1,7,80,70,01,43,12,03,9C,00
3330180063,00000002,false,Rx,1,4,7B,A6,F2,FF,00,00,00,00
3330180555,00000120,false,Rx,1,8,00,00,84,B0,3C,00,03,C3
3330180995,00000110,false,Rx,1,5,1B,04,00,01,41,00,00,00
3330181210,00000115,false,Rx,1,7,84,B0,80,74,00,01,39,00
3330182487,00000125,false,Rx,1,6,02,63,0A,82,03,D9,00,00
3330183614,00000165,false,Rx,1,8,01,F0,00,00,00,00,03,BC
3330187511,00000130,false,Rx,1,7,80,71,01,42,12,04,2A,00
3330190094,00000002,false,Rx,1,4,6F,A6,F2,FF,00,00,00,00
3330190555,00000120,false,Rx,1,8,00,00,84,B0,3B,00,04,1A
3330191026,00000110,false,Rx,1,5,1B,04,00,02,66,00,00,00
3330191233,00000115,false,Rx,1,7,84,B0,80,75,00,02,91,00
3330192494,00000125,false,Rx,1,6,02,7F,0A,82,04,7D,00,00
3330193607,00000165,false,Rx,1,8,01,F0,00,00,00,00,04,EF
3330197519,00000130,false,Rx,1,7,80,72,01,42,12,05,89,00
3330199769,00000145,false,Rx,1,8,02,55,15,55,F5,FF,FF,55
3330200075,00000002,false,Rx,1,4,6E,A6,F2,FF,00,00,00,00
3330200560,00000120,false,Rx,1,8,00,00,84,B0,3C,00,05,8D
3330201032,00000110,false,Rx,1,5,1B,04,00,03,7B,00,00,00
3330201246,00000115,false,Rx,1,7,84,B0,80,76,00,03,00,00
3330202494,00000125,false,Rx,1,6,02,98,0A,82,05,7F,00,00
3330203599,00000165,false,Rx,1,8,01,F0,00,00,00,00,05,F2
3330207529,00000130,false,Rx,1,7,80,74,01,41,12,06,43,00
3330210073,00000002,false,Rx,1,4,7E,A6,F2,FF,00,00,00,00
3330210564,00000120,false,Rx,1,8,00,00,84,B0,3C,00,06,AA
3330211050,00000110,false,Rx,1,5,1B,04,00,04,28,00,00,00
3330211266,00000115,false,Rx,1,7,84,B0,80,78,00,04,5A,00
3330212504,00000125,false,Rx,1,6,02,B2,0A,82,06,A9,00,00
3330213624,00000165,false,Rx,1,8,01,F0,00,00,00,00,06,D5
3330217522,00000130,false,Rx,1,7,80,75,01,41,12,07,34,00
3330220081,00000002,false,Rx,1,4,7D,A6,F2,FF,00,00,00,00
3330220557,00000120,false,Rx,1,8,00,00,84,B0,3C,00,07,B7
